Project Name,Package Name,Type Name,Method Name,Implementation Smell,Cause of the Smell,Method start line no
ProyectoPOO,ec.edu.espol.proyectopoo,Utilitaria,menu,Magic Number,The method contains a magic number: 2,174
ProyectoPOO,ec.edu.espol.proyectopoo,Utilitaria,menu,Magic Number,The method contains a magic number: 3,174
ProyectoPOO,ec.edu.espol.proyectopoo,Utilitaria,menu,Magic Number,The method contains a magic number: 2,174
ProyectoPOO,ec.edu.espol.proyectopoo,Utilitaria,menu,Magic Number,The method contains a magic number: 2,174
ProyectoPOO,ec.edu.espol.proyectopoo,Utilitaria,menu,Magic Number,The method contains a magic number: 3,174
ProyectoPOO,ec.edu.espol.proyectopoo,Vehiculo,Vehiculo,Long Parameter List,The method has 7 parameters. ,26
ProyectoPOO,ec.edu.espol.proyectopoo,Vehiculo,toString,Long Statement,The length of the statement "return this.tipo + "`" + this.placa+ "`"+ this.correo_vendedor+ "`"+ this.marca+ "`"+ this.modelo+ "`"+ this.tipoDeMotor+ "`"+ this.aÃ.o+ "`"+ this.recorrido+ "`"+ this.color+ "`"+ this.tipoCombustible+ "`"+ this.precio;" is 220.,77
ProyectoPOO,ec.edu.espol.proyectopoo,Vehiculo,readfile,Long Statement,The length of the statement "Vehiculo v1=new Vehiculo(TipoVehiculo.valueOf(tokens[0])`tokens[1]`tokens[2]`tokens[3]`tokens[4]`tokens[5]`Integer.parseInt(tokens[6])`Double.parseDouble(tokens[7])`tokens[8]`tokens[9]`Double.parseDouble(tokens[10]));" is 217.,89
ProyectoPOO,ec.edu.espol.proyectopoo,Vehiculo,readfile,Long Statement,The length of the statement "Vehiculo v1=new Auto(TipoVehiculo.valueOf(tokens[0])`tokens[1]`tokens[2]`tokens[3]`tokens[4]`tokens[5]`Integer.parseInt(tokens[6])`Double.parseDouble(tokens[7])`tokens[8]`tokens[9]`Double.parseDouble(tokens[10])`tokens[11]`tokens[12]);" is 235.,89
ProyectoPOO,ec.edu.espol.proyectopoo,Vehiculo,readfile,Long Statement,The length of the statement "Vehiculo v1=new Camioneta(TipoVehiculo.valueOf(tokens[0])`tokens[1]`tokens[2]`tokens[3]`tokens[4]`tokens[5]`Integer.parseInt(tokens[6])`Double.parseDouble(tokens[7])`tokens[8]`tokens[9]`Double.parseDouble(tokens[10])`tokens[11]`tokens[12]`tokens[13]);" is 251.,89
ProyectoPOO,ec.edu.espol.proyectopoo,Vehiculo,readfile,Magic Number,The method contains a magic number: 2,89
ProyectoPOO,ec.edu.espol.proyectopoo,Vehiculo,readfile,Magic Number,The method contains a magic number: 3,89
ProyectoPOO,ec.edu.espol.proyectopoo,Vehiculo,readfile,Magic Number,The method contains a magic number: 4,89
ProyectoPOO,ec.edu.espol.proyectopoo,Vehiculo,readfile,Magic Number,The method contains a magic number: 5,89
ProyectoPOO,ec.edu.espol.proyectopoo,Vehiculo,readfile,Magic Number,The method contains a magic number: 6,89
ProyectoPOO,ec.edu.espol.proyectopoo,Vehiculo,readfile,Magic Number,The method contains a magic number: 7,89
ProyectoPOO,ec.edu.espol.proyectopoo,Vehiculo,readfile,Magic Number,The method contains a magic number: 8,89
ProyectoPOO,ec.edu.espol.proyectopoo,Vehiculo,readfile,Magic Number,The method contains a magic number: 9,89
ProyectoPOO,ec.edu.espol.proyectopoo,Vehiculo,readfile,Magic Number,The method contains a magic number: 10,89
ProyectoPOO,ec.edu.espol.proyectopoo,Vehiculo,readfile,Magic Number,The method contains a magic number: 2,89
ProyectoPOO,ec.edu.espol.proyectopoo,Vehiculo,readfile,Magic Number,The method contains a magic number: 3,89
ProyectoPOO,ec.edu.espol.proyectopoo,Vehiculo,readfile,Magic Number,The method contains a magic number: 4,89
ProyectoPOO,ec.edu.espol.proyectopoo,Vehiculo,readfile,Magic Number,The method contains a magic number: 5,89
ProyectoPOO,ec.edu.espol.proyectopoo,Vehiculo,readfile,Magic Number,The method contains a magic number: 6,89
ProyectoPOO,ec.edu.espol.proyectopoo,Vehiculo,readfile,Magic Number,The method contains a magic number: 7,89
ProyectoPOO,ec.edu.espol.proyectopoo,Vehiculo,readfile,Magic Number,The method contains a magic number: 8,89
ProyectoPOO,ec.edu.espol.proyectopoo,Vehiculo,readfile,Magic Number,The method contains a magic number: 9,89
ProyectoPOO,ec.edu.espol.proyectopoo,Vehiculo,readfile,Magic Number,The method contains a magic number: 10,89
ProyectoPOO,ec.edu.espol.proyectopoo,Vehiculo,readfile,Magic Number,The method contains a magic number: 11,89
ProyectoPOO,ec.edu.espol.proyectopoo,Vehiculo,readfile,Magic Number,The method contains a magic number: 12,89
ProyectoPOO,ec.edu.espol.proyectopoo,Vehiculo,readfile,Magic Number,The method contains a magic number: 2,89
ProyectoPOO,ec.edu.espol.proyectopoo,Vehiculo,readfile,Magic Number,The method contains a magic number: 3,89
ProyectoPOO,ec.edu.espol.proyectopoo,Vehiculo,readfile,Magic Number,The method contains a magic number: 4,89
ProyectoPOO,ec.edu.espol.proyectopoo,Vehiculo,readfile,Magic Number,The method contains a magic number: 5,89
ProyectoPOO,ec.edu.espol.proyectopoo,Vehiculo,readfile,Magic Number,The method contains a magic number: 6,89
ProyectoPOO,ec.edu.espol.proyectopoo,Vehiculo,readfile,Magic Number,The method contains a magic number: 7,89
ProyectoPOO,ec.edu.espol.proyectopoo,Vehiculo,readfile,Magic Number,The method contains a magic number: 8,89
ProyectoPOO,ec.edu.espol.proyectopoo,Vehiculo,readfile,Magic Number,The method contains a magic number: 9,89
ProyectoPOO,ec.edu.espol.proyectopoo,Vehiculo,readfile,Magic Number,The method contains a magic number: 10,89
ProyectoPOO,ec.edu.espol.proyectopoo,Vehiculo,readfile,Magic Number,The method contains a magic number: 11,89
ProyectoPOO,ec.edu.espol.proyectopoo,Vehiculo,readfile,Magic Number,The method contains a magic number: 12,89
ProyectoPOO,ec.edu.espol.proyectopoo,Vehiculo,readfile,Magic Number,The method contains a magic number: 13,89
ProyectoPOO,ec.edu.espol.proyectopoo,Vendedor,Vendedor,Long Parameter List,The method has 5 parameters. ,11
ProyectoPOO,ec.edu.espol.proyectopoo,Vendedor,llenarVehiculos,Long Parameter List,The method has 8 parameters. ,69
ProyectoPOO,ec.edu.espol.proyectopoo,Vendedor,aceptarOferta,Long Statement,The length of the statement "Utilitaria.enviarConGMail(ofAceptada.getCorreoComprador()`"Oferta de VehÃ­culo"`"Su oferta del Vehiculo " + infoVe + " ha sido aceptada.");" is 139.,96
ProyectoPOO,ec.edu.espol.proyectopoo,Vendedor,aceptarOferta,Magic Number,The method contains a magic number: 2,96
ProyectoPOO,ec.edu.espol.proyectopoo,Vendedor,aceptarOferta,Magic Number,The method contains a magic number: 3,96
ProyectoPOO,ec.edu.espol.proyectopoo,Vendedor,aceptarOferta,Magic Number,The method contains a magic number: 2,96
ProyectoPOO,ec.edu.espol.proyectopoo,Vendedor,aceptarOferta,Magic Number,The method contains a magic number: 3,96
ProyectoPOO,ec.edu.espol.proyectopoo,Vendedor,aceptarOferta,Magic Number,The method contains a magic number: 4,96
ProyectoPOO,ec.edu.espol.proyectopoo,Vendedor,aceptarOferta,Magic Number,The method contains a magic number: 3,96
ProyectoPOO,ec.edu.espol.proyectopoo,Vendedor,readfile,Magic Number,The method contains a magic number: 2,136
ProyectoPOO,ec.edu.espol.proyectopoo,Vendedor,readfile,Magic Number,The method contains a magic number: 3,136
ProyectoPOO,ec.edu.espol.proyectopoo,Vendedor,readfile,Magic Number,The method contains a magic number: 4,136
