Project Name,Package Name,Type Name,Method Name,Implementation Smell,Cause of the Smell,Method start line no
ProyectoEstructuras-main,Controller,PerfilContactoController,cargarListaPerfiles,Long Statement,The length of the statement "try (BufferedReader br=new BufferedReader(new FileReader("src/main/resources/archivos/FotosPerfil.txt"`StandardCharsets.UTF_8))){" is 129.,257
ProyectoEstructuras-main,Controller,PerfilContactoController,cargarListaPerfiles,Magic Number,The method contains a magic number: 2,257
ProyectoEstructuras-main,Controller,PerfilContactoController,seleccionImagen,Magic Number,The method contains a magic number: 308,278
ProyectoEstructuras-main,Controller,PerfilContactoController,seleccionImagen,Magic Number,The method contains a magic number: 137,278
ProyectoEstructuras-main,Controller,PerfilContactoController,deleteFromFile,Long Statement,The length of the statement "try (BufferedReader lectura=new BufferedReader(new FileReader(archivo`StandardCharsets.UTF_8));BufferedWriter escritura=new BufferedWriter(new FileWriter(temporal`false))){" is 172.,290
ProyectoEstructuras-main,Controller,PerfilContactoController,VentanaOpcionesExportado,Complex Method,Cyclomatic complexity of the method is 8,358
ProyectoEstructuras-main,Controller,PerfilContactoController,VentanaOpcionesExportado,Long Method,The method has 122 lines of code.,358
ProyectoEstructuras-main,Controller,PerfilContactoController,VentanaOpcionesExportado,Magic Number,The method contains a magic number: 20,358
ProyectoEstructuras-main,Controller,PerfilContactoController,VentanaOpcionesExportado,Magic Number,The method contains a magic number: 14,358
ProyectoEstructuras-main,Controller,PerfilContactoController,VentanaOpcionesExportado,Magic Number,The method contains a magic number: 14,358
ProyectoEstructuras-main,Controller,PerfilContactoController,VentanaOpcionesExportado,Magic Number,The method contains a magic number: 500,358
ProyectoEstructuras-main,Controller,PerfilContactoController,VentanaOpcionesExportado,Magic Number,The method contains a magic number: 58,358
ProyectoEstructuras-main,Controller,PerfilContactoController,VentanaOpcionesExportado,Magic Number,The method contains a magic number: 500,358
ProyectoEstructuras-main,Controller,PerfilContactoController,VentanaOpcionesExportado,Magic Number,The method contains a magic number: 65,358
ProyectoEstructuras-main,Controller,PerfilContactoController,VentanaOpcionesExportado,Magic Number,The method contains a magic number: 50,358
ProyectoEstructuras-main,Controller,PerfilContactoController,VentanaOpcionesExportado,Magic Number,The method contains a magic number: 250,358
ProyectoEstructuras-main,Controller,PerfilContactoController,VentanaOpcionesExportado,Magic Number,The method contains a magic number: 150,358
ProyectoEstructuras-main,Controller,PerfilContactoController,VentanaOpcionesExportado,Magic Number,The method contains a magic number: 500,358
ProyectoEstructuras-main,Controller,PerfilContactoController,VentanaOpcionesExportado,Magic Number,The method contains a magic number: 216,358
ProyectoEstructuras-main,Controller,PerfilContactoController,VentanaOpcionesExportado,Magic Number,The method contains a magic number: 20,358
ProyectoEstructuras-main,Controller,PerfilContactoController,VentanaOpcionesExportado,Magic Number,The method contains a magic number: 250,358
ProyectoEstructuras-main,Controller,PerfilContactoController,VentanaOpcionesExportado,Magic Number,The method contains a magic number: 150,358
ProyectoEstructuras-main,Controller,PerfilContactoController,VentanaOpcionesExportado,Magic Number,The method contains a magic number: 500,358
ProyectoEstructuras-main,Controller,PerfilContactoController,VentanaOpcionesExportado,Magic Number,The method contains a magic number: 216,358
ProyectoEstructuras-main,Controller,PerfilContactoController,VentanaOpcionesExportado,Magic Number,The method contains a magic number: 20,358
ProyectoEstructuras-main,Controller,PerfilContactoController,VentanaOpcionesExportado,Magic Number,The method contains a magic number: 500,358
ProyectoEstructuras-main,Controller,PerfilContactoController,VentanaOpcionesExportado,Magic Number,The method contains a magic number: 216,358
ProyectoEstructuras-main,Controller,PerfilContactoController,VentanaOpcionesExportado,Magic Number,The method contains a magic number: 50,358
ProyectoEstructuras-main,Controller,PerfilContactoController,VentanaOpcionesExportado,Magic Number,The method contains a magic number: 500,358
ProyectoEstructuras-main,Controller,PerfilContactoController,VentanaOpcionesExportado,Magic Number,The method contains a magic number: 216,358
ProyectoEstructuras-main,Controller,PerfilContactoController,VentanaOpcionesExportado,Magic Number,The method contains a magic number: 50,358
ProyectoEstructuras-main,Controller,PerfilContactoController,VentanaOpcionesExportado,Magic Number,The method contains a magic number: 500,358
ProyectoEstructuras-main,Controller,PerfilContactoController,VentanaOpcionesExportado,Magic Number,The method contains a magic number: 350,358
ProyectoEstructuras-main,Controller,PerfilContactoController,handle,Magic Number,The method contains a magic number: 250,394
ProyectoEstructuras-main,Controller,PerfilContactoController,handle,Magic Number,The method contains a magic number: 150,394
ProyectoEstructuras-main,Controller,PerfilContactoController,handle,Magic Number,The method contains a magic number: 500,394
ProyectoEstructuras-main,Controller,PerfilContactoController,handle,Magic Number,The method contains a magic number: 216,394
ProyectoEstructuras-main,Controller,PerfilContactoController,handle,Magic Number,The method contains a magic number: 20,394
ProyectoEstructuras-main,Controller,PerfilContactoController,handle,Magic Number,The method contains a magic number: 250,394
ProyectoEstructuras-main,Controller,PerfilContactoController,handle,Magic Number,The method contains a magic number: 150,394
ProyectoEstructuras-main,Controller,PerfilContactoController,handle,Magic Number,The method contains a magic number: 500,394
ProyectoEstructuras-main,Controller,PerfilContactoController,handle,Magic Number,The method contains a magic number: 216,394
ProyectoEstructuras-main,Controller,PerfilContactoController,handle,Magic Number,The method contains a magic number: 20,394
ProyectoEstructuras-main,Controller,PerfilContactoController,handle,Magic Number,The method contains a magic number: 500,426
ProyectoEstructuras-main,Controller,PerfilContactoController,handle,Magic Number,The method contains a magic number: 216,426
ProyectoEstructuras-main,Controller,PerfilContactoController,handle,Magic Number,The method contains a magic number: 50,426
ProyectoEstructuras-main,Controller,PerfilContactoController,handle,Magic Number,The method contains a magic number: 500,426
ProyectoEstructuras-main,Controller,PerfilContactoController,handle,Magic Number,The method contains a magic number: 216,426
ProyectoEstructuras-main,Controller,PerfilContactoController,handle,Magic Number,The method contains a magic number: 50,426
ProyectoEstructuras-main,Controller,PerfilContactoController,ArchivoContactoExportado,Long Statement,The length of the statement "try (BufferedWriter writer=new BufferedWriter(new FileWriter("src/main/resources/ContactosExportados/InfoContacto" + lbname.getText() + c))){" is 141.,496
ProyectoEstructuras-main,Controller,PerfilContactoController,showInfo,Complex Method,Cyclomatic complexity of the method is 12,524
ProyectoEstructuras-main,Controller,RegistroUsuarioController,validarCasillasUsuarioLlena,Magic Number,The method contains a magic number: 80,70
ProyectoEstructuras-main,Controller,RegistroUsuarioController,validarCasillasUsuarioLlena,Magic Number,The method contains a magic number: 90,70
ProyectoEstructuras-main,Controller,RegistroUsuarioController,validarCasillasUsuarioLlena,Magic Number,The method contains a magic number: 80,70
ProyectoEstructuras-main,Controller,RegistroUsuarioController,validarCasillasUsuarioLlena,Magic Number,The method contains a magic number: 90,70
ProyectoEstructuras-main,Controller,RegistroUsuarioController,validarCasillasContraLlena,Magic Number,The method contains a magic number: 80,89
ProyectoEstructuras-main,Controller,RegistroUsuarioController,validarCasillasContraLlena,Magic Number,The method contains a magic number: 90,89
ProyectoEstructuras-main,Controller,RegistroUsuarioController,validarCasillasContraLlena,Magic Number,The method contains a magic number: 80,89
ProyectoEstructuras-main,Controller,RegistroUsuarioController,validarCasillasContraLlena,Magic Number,The method contains a magic number: 90,89
ProyectoEstructuras-main,Controller,RegistroUsuarioController,validarCasillaUltimaLlena,Magic Number,The method contains a magic number: 80,108
ProyectoEstructuras-main,Controller,RegistroUsuarioController,validarCasillaUltimaLlena,Magic Number,The method contains a magic number: 90,108
ProyectoEstructuras-main,Controller,RegistroUsuarioController,validarCasillaUltimaLlena,Magic Number,The method contains a magic number: 80,108
ProyectoEstructuras-main,Controller,RegistroUsuarioController,validarCasillaUltimaLlena,Magic Number,The method contains a magic number: 90,108
ProyectoEstructuras-main,Controller,VistaContactoIndividualController,mostrarInfo,Magic Number,The method contains a magic number: 90,108
ProyectoEstructuras-main,Controller,VistaContactoIndividualController,mostrarInfo,Magic Number,The method contains a magic number: 100,108
ProyectoEstructuras-main,Controller,VistaContactoIndividualController,exportadoContactoIndividual,Complex Method,Cyclomatic complexity of the method is 8,138
ProyectoEstructuras-main,Controller,VistaContactoIndividualController,exportadoContactoIndividual,Long Method,The method has 122 lines of code.,138
ProyectoEstructuras-main,Controller,VistaContactoIndividualController,exportadoContactoIndividual,Magic Number,The method contains a magic number: 20,138
ProyectoEstructuras-main,Controller,VistaContactoIndividualController,exportadoContactoIndividual,Magic Number,The method contains a magic number: 14,138
ProyectoEstructuras-main,Controller,VistaContactoIndividualController,exportadoContactoIndividual,Magic Number,The method contains a magic number: 14,138
ProyectoEstructuras-main,Controller,VistaContactoIndividualController,exportadoContactoIndividual,Magic Number,The method contains a magic number: 500,138
ProyectoEstructuras-main,Controller,VistaContactoIndividualController,exportadoContactoIndividual,Magic Number,The method contains a magic number: 58,138
ProyectoEstructuras-main,Controller,VistaContactoIndividualController,exportadoContactoIndividual,Magic Number,The method contains a magic number: 500,138
ProyectoEstructuras-main,Controller,VistaContactoIndividualController,exportadoContactoIndividual,Magic Number,The method contains a magic number: 65,138
ProyectoEstructuras-main,Controller,VistaContactoIndividualController,exportadoContactoIndividual,Magic Number,The method contains a magic number: 50,138
ProyectoEstructuras-main,Controller,VistaContactoIndividualController,exportadoContactoIndividual,Magic Number,The method contains a magic number: 250,138
ProyectoEstructuras-main,Controller,VistaContactoIndividualController,exportadoContactoIndividual,Magic Number,The method contains a magic number: 150,138
ProyectoEstructuras-main,Controller,VistaContactoIndividualController,exportadoContactoIndividual,Magic Number,The method contains a magic number: 500,138
ProyectoEstructuras-main,Controller,VistaContactoIndividualController,exportadoContactoIndividual,Magic Number,The method contains a magic number: 216,138
ProyectoEstructuras-main,Controller,VistaContactoIndividualController,exportadoContactoIndividual,Magic Number,The method contains a magic number: 20,138
ProyectoEstructuras-main,Controller,VistaContactoIndividualController,exportadoContactoIndividual,Magic Number,The method contains a magic number: 250,138
ProyectoEstructuras-main,Controller,VistaContactoIndividualController,exportadoContactoIndividual,Magic Number,The method contains a magic number: 150,138
ProyectoEstructuras-main,Controller,VistaContactoIndividualController,exportadoContactoIndividual,Magic Number,The method contains a magic number: 500,138
ProyectoEstructuras-main,Controller,VistaContactoIndividualController,exportadoContactoIndividual,Magic Number,The method contains a magic number: 216,138
ProyectoEstructuras-main,Controller,VistaContactoIndividualController,exportadoContactoIndividual,Magic Number,The method contains a magic number: 20,138
ProyectoEstructuras-main,Controller,VistaContactoIndividualController,exportadoContactoIndividual,Magic Number,The method contains a magic number: 500,138
ProyectoEstructuras-main,Controller,VistaContactoIndividualController,exportadoContactoIndividual,Magic Number,The method contains a magic number: 216,138
ProyectoEstructuras-main,Controller,VistaContactoIndividualController,exportadoContactoIndividual,Magic Number,The method contains a magic number: 50,138
ProyectoEstructuras-main,Controller,VistaContactoIndividualController,exportadoContactoIndividual,Magic Number,The method contains a magic number: 500,138
ProyectoEstructuras-main,Controller,VistaContactoIndividualController,exportadoContactoIndividual,Magic Number,The method contains a magic number: 216,138
ProyectoEstructuras-main,Controller,VistaContactoIndividualController,exportadoContactoIndividual,Magic Number,The method contains a magic number: 50,138
ProyectoEstructuras-main,Controller,VistaContactoIndividualController,exportadoContactoIndividual,Magic Number,The method contains a magic number: 500,138
ProyectoEstructuras-main,Controller,VistaContactoIndividualController,exportadoContactoIndividual,Magic Number,The method contains a magic number: 350,138
ProyectoEstructuras-main,Controller,VistaContactoIndividualController,handle,Magic Number,The method contains a magic number: 250,173
ProyectoEstructuras-main,Controller,VistaContactoIndividualController,handle,Magic Number,The method contains a magic number: 150,173
ProyectoEstructuras-main,Controller,VistaContactoIndividualController,handle,Magic Number,The method contains a magic number: 500,173
ProyectoEstructuras-main,Controller,VistaContactoIndividualController,handle,Magic Number,The method contains a magic number: 216,173
ProyectoEstructuras-main,Controller,VistaContactoIndividualController,handle,Magic Number,The method contains a magic number: 20,173
ProyectoEstructuras-main,Controller,VistaContactoIndividualController,handle,Magic Number,The method contains a magic number: 250,173
ProyectoEstructuras-main,Controller,VistaContactoIndividualController,handle,Magic Number,The method contains a magic number: 150,173
ProyectoEstructuras-main,Controller,VistaContactoIndividualController,handle,Magic Number,The method contains a magic number: 500,173
ProyectoEstructuras-main,Controller,VistaContactoIndividualController,handle,Magic Number,The method contains a magic number: 216,173
ProyectoEstructuras-main,Controller,VistaContactoIndividualController,handle,Magic Number,The method contains a magic number: 20,173
ProyectoEstructuras-main,Controller,VistaContactoIndividualController,handle,Magic Number,The method contains a magic number: 500,206
ProyectoEstructuras-main,Controller,VistaContactoIndividualController,handle,Magic Number,The method contains a magic number: 216,206
ProyectoEstructuras-main,Controller,VistaContactoIndividualController,handle,Magic Number,The method contains a magic number: 50,206
ProyectoEstructuras-main,Controller,VistaContactoIndividualController,handle,Magic Number,The method contains a magic number: 500,206
ProyectoEstructuras-main,Controller,VistaContactoIndividualController,handle,Magic Number,The method contains a magic number: 216,206
ProyectoEstructuras-main,Controller,VistaContactoIndividualController,handle,Magic Number,The method contains a magic number: 50,206
ProyectoEstructuras-main,Controller,VistaContactoIndividualController,ArchivoContactoExportado,Long Statement,The length of the statement "try (BufferedWriter writer=new BufferedWriter(new FileWriter("src/main/resources/ContactosExportados/InfoContacto" + lbna.getText() + c))){" is 139.,277
ProyectoEstructuras-main,ListTDA,ArrayG9,addCapacity,Magic Number,The method contains a magic number: 2,29
ProyectoEstructuras-main,ListTDA,ArrayG9,addCapacity,Magic Number,The method contains a magic number: 2,29
ProyectoEstructuras-main,ListTDA,ArrayG9,remove,Complex Conditional,The conditional expression this.isEmpty() || index >= this.effectiveSize || index < 0 is complex.,118
ProyectoEstructuras-main,ListTDA,ArrayG9,subList,Complex Conditional,The conditional expression from < 0 || from > to || to >= effectiveSize is complex.,192
ProyectoEstructuras-main,ListTDA,ArrayG9,addAll,Magic Number,The method contains a magic number: 100,234
ProyectoEstructuras-main,ListTDA,LLDouble,add,Complex Conditional,The conditional expression element != null && index >= 0 && index <= size is complex.,127
ProyectoEstructuras-main,ListTDA,LLDouble,swap,Complex Method,Cyclomatic complexity of the method is 9,226
ProyectoEstructuras-main,ListTDA,LLDouble,indexOf,Magic Number,The method contains a magic number: 2,330
ProyectoEstructuras-main,ListTDA,LLDouble,indexOf,Magic Number,The method contains a magic number: 2,330
